,Date,DateFloat,FutureValue
0,2019-03-19 20:09:59.379163,1.553026199379163e+18,82.75878447352378
1,2019-03-20 20:09:59.379163,1.553112599379163e+18,82.7597712683397
2,2019-03-21 20:09:59.379163,1.553198999379163e+18,82.76075806315566
3,2019-03-22 20:09:59.379163,1.553285399379163e+18,82.76174485797159
4,2019-03-23 20:09:59.379163,1.553371799379163e+18,82.76273165278754
5,2019-03-24 20:09:59.379163,1.553458199379163e+18,82.76371844760348
6,2019-03-25 20:09:59.379163,1.553544599379163e+18,82.76470524241942
7,2019-03-26 20:09:59.379163,1.553630999379163e+18,82.76569203723537
8,2019-03-27 20:09:59.379163,1.553717399379163e+18,82.76667883205131
9,2019-03-28 20:09:59.379163,1.553803799379163e+18,82.76766562686726
10,2019-03-29 20:09:59.379163,1.553890199379163e+18,82.7686524216832
11,2019-03-30 20:09:59.379163,1.553976599379163e+18,82.76963921649914
12,2019-03-31 20:09:59.379163,1.554062999379163e+18,82.77062601131509
13,2019-04-01 20:09:59.379163,1.554149399379163e+18,82.77161280613103
14,2019-04-02 20:09:59.379163,1.554235799379163e+18,82.77259960094696
15,2019-04-03 20:09:59.379163,1.554322199379163e+18,82.77358639576292
16,2019-04-04 20:09:59.379163,1.554408599379163e+18,82.77457319057885
17,2019-04-05 20:09:59.379163,1.554494999379163e+18,82.7755599853948
18,2019-04-06 20:09:59.379163,1.554581399379163e+18,82.77654678021074
19,2019-04-07 20:09:59.379163,1.554667799379163e+18,82.77753357502668
20,2019-04-08 20:09:59.379163,1.554754199379163e+18,82.77852036984262
21,2019-04-09 20:09:59.379163,1.554840599379163e+18,82.77950716465857
22,2019-04-10 20:09:59.379163,1.554926999379163e+18,82.78049395947451
23,2019-04-11 20:09:59.379163,1.555013399379163e+18,82.78148075429046
24,2019-04-12 20:09:59.379163,1.555099799379163e+18,82.7824675491064
25,2019-04-13 20:09:59.379163,1.555186199379163e+18,82.78345434392234
26,2019-04-14 20:09:59.379163,1.555272599379163e+18,82.78444113873829
27,2019-04-15 20:09:59.379163,1.555358999379163e+18,82.78542793355423
28,2019-04-16 20:09:59.379163,1.555445399379163e+18,82.78641472837018
29,2019-04-17 20:09:59.379163,1.555531799379163e+18,82.7874015231861
30,2019-04-18 20:09:59.379163,1.555618199379163e+18,82.78838831800206
31,2019-04-19 20:09:59.379163,1.555704599379163e+18,82.78937511281799
32,2019-04-20 20:09:59.379163,1.555790999379163e+18,82.79036190763394
33,2019-04-21 20:09:59.379163,1.555877399379163e+18,82.79134870244988
34,2019-04-22 20:09:59.379163,1.555963799379163e+18,82.79233549726582
35,2019-04-23 20:09:59.379163,1.556050199379163e+18,82.79332229208177
36,2019-04-24 20:09:59.379163,1.556136599379163e+18,82.79430908689771
37,2019-04-25 20:09:59.379163,1.556222999379163e+18,82.79529588171366
38,2019-04-26 20:09:59.379163,1.556309399379163e+18,82.7962826765296
39,2019-04-27 20:09:59.379163,1.556395799379163e+18,82.79726947134554
40,2019-04-28 20:09:59.379163,1.556482199379163e+18,82.79825626616149
41,2019-04-29 20:09:59.379163,1.556568599379163e+18,82.79924306097743
42,2019-04-30 20:09:59.379163,1.556654999379163e+18,82.80022985579338
43,2019-05-01 20:09:59.379163,1.556741399379163e+18,82.80121665060932
44,2019-05-02 20:09:59.379163,1.556827799379163e+18,82.80220344542525
45,2019-05-03 20:09:59.379163,1.556914199379163e+18,82.80319024024121
46,2019-05-04 20:09:59.379163,1.557000599379163e+18,82.80417703505714
47,2019-05-05 20:09:59.379163,1.557086999379163e+18,82.80516382987308
48,2019-05-06 20:09:59.379163,1.557173399379163e+18,82.80615062468902
49,2019-05-07 20:09:59.379163,1.557259799379163e+18,82.80713741950497
