,Date,DateFloat,FutureValue
290,2018-11-29 20:05:34.672433,1.543521934672433e+18,143.0809717366181
291,2018-11-30 20:05:34.672433,1.543608334672433e+18,143.11290497349597
292,2018-12-01 20:05:34.672433,1.543694734672433e+18,143.14483821037385
293,2018-12-02 20:05:34.672433,1.543781134672433e+18,143.17677144725172
294,2018-12-03 20:05:34.672433,1.543867534672433e+18,143.2087046841296
295,2018-12-04 20:05:34.672433,1.543953934672433e+18,143.2406379210076
296,2018-12-05 20:05:34.672433,1.544040334672433e+18,143.27257115788547
297,2018-12-06 20:05:34.672433,1.544126734672433e+18,143.30450439476334
298,2018-12-07 20:05:34.672433,1.544213134672433e+18,143.33643763164122
299,2018-12-08 20:05:34.672433,1.544299534672433e+18,143.3683708685191
300,2018-12-09 20:05:34.672433,1.544385934672433e+18,143.40030410539697
301,2018-12-10 20:05:34.672433,1.544472334672433e+18,143.43223734227485
302,2018-12-11 20:05:34.672433,1.544558734672433e+18,143.46417057915272
303,2018-12-12 20:05:34.672433,1.544645134672433e+18,143.4961038160306
304,2018-12-13 20:05:34.672433,1.544731534672433e+18,143.52803705290847
305,2018-12-14 20:05:34.672433,1.544817934672433e+18,143.55997028978635
306,2018-12-15 20:05:34.672433,1.544904334672433e+18,143.59190352666423
307,2018-12-16 20:05:34.672433,1.544990734672433e+18,143.6238367635421
308,2018-12-17 20:05:34.672433,1.545077134672433e+18,143.65577000041998
309,2018-12-18 20:05:34.672433,1.545163534672433e+18,143.68770323729785
310,2018-12-19 20:05:34.672433,1.545249934672433e+18,143.71963647417573
311,2018-12-20 20:05:34.672433,1.545336334672433e+18,143.7515697110536
312,2018-12-21 20:05:34.672433,1.545422734672433e+18,143.7835029479316
313,2018-12-22 20:05:34.672433,1.545509134672433e+18,143.81543618480947
314,2018-12-23 20:05:34.672433,1.545595534672433e+18,143.84736942168735
315,2018-12-24 20:05:34.672433,1.545681934672433e+18,143.87930265856522
316,2018-12-25 20:05:34.672433,1.545768334672433e+18,143.9112358954431
317,2018-12-26 20:05:34.672433,1.545854734672433e+18,143.94316913232097
318,2018-12-27 20:05:34.672433,1.545941134672433e+18,143.97510236919885
319,2018-12-28 20:05:34.672433,1.546027534672433e+18,144.00703560607673
320,2018-12-29 20:05:34.672433,1.546113934672433e+18,144.0389688429546
321,2018-12-30 20:05:34.672433,1.546200334672433e+18,144.07090207983248
322,2018-12-31 20:05:34.672433,1.546286734672433e+18,144.10283531671035
323,2019-01-01 20:05:34.672433,1.546373134672433e+18,144.13476855358823
324,2019-01-02 20:05:34.672433,1.546459534672433e+18,144.1667017904661
325,2019-01-03 20:05:34.672433,1.546545934672433e+18,144.19863502734398
326,2019-01-04 20:05:34.672433,1.546632334672433e+18,144.23056826422186
327,2019-01-05 20:05:34.672433,1.546718734672433e+18,144.26250150109973
328,2019-01-06 20:05:34.672433,1.546805134672433e+18,144.2944347379776
329,2019-01-07 20:05:34.672433,1.546891534672433e+18,144.3263679748555
330,2019-01-08 20:05:34.672433,1.546977934672433e+18,144.35830121173348
331,2019-01-09 20:05:34.672433,1.547064334672433e+18,144.39023444861135
332,2019-01-10 20:05:34.672433,1.547150734672433e+18,144.42216768548923
333,2019-01-11 20:05:34.672433,1.547237134672433e+18,144.4541009223671
334,2019-01-12 20:05:34.672433,1.547323534672433e+18,144.48603415924498
335,2019-01-13 20:05:34.672433,1.547409934672433e+18,144.51796739612286
336,2019-01-14 20:05:34.672433,1.547496334672433e+18,144.54990063300073
337,2019-01-15 20:05:34.672433,1.547582734672433e+18,144.5818338698786
338,2019-01-16 20:05:34.672433,1.547669134672433e+18,144.61376710675648
339,2019-01-17 20:05:34.672433,1.547755534672433e+18,144.64570034363436
340,2019-01-18 20:05:34.672433,1.547841934672433e+18,144.67763358051224
341,2019-01-19 20:05:34.672433,1.547928334672433e+18,144.7095668173901
342,2019-01-20 20:05:34.672433,1.548014734672433e+18,144.741500054268
343,2019-01-21 20:05:34.672433,1.548101134672433e+18,144.77343329114586
344,2019-01-22 20:05:34.672433,1.548187534672433e+18,144.80536652802374
345,2019-01-23 20:05:34.672433,1.548273934672433e+18,144.83729976490162
346,2019-01-24 20:05:34.672433,1.548360334672433e+18,144.8692330017795
347,2019-01-25 20:05:34.672433,1.548446734672433e+18,144.90116623865748
348,2019-01-26 20:05:34.672433,1.548533134672433e+18,144.93309947553536
349,2019-01-27 20:05:34.672433,1.548619534672433e+18,144.96503271241323
350,2019-01-28 20:05:34.672433,1.548705934672433e+18,144.9969659492911
351,2019-01-29 20:05:34.672433,1.548792334672433e+18,145.02889918616899
352,2019-01-30 20:05:34.672433,1.548878734672433e+18,145.06083242304686
353,2019-01-31 20:05:34.672433,1.548965134672433e+18,145.09276565992474
354,2019-02-01 20:05:34.672433,1.549051534672433e+18,145.1246988968026
355,2019-02-02 20:05:34.672433,1.549137934672433e+18,145.1566321336805
356,2019-02-03 20:05:34.672433,1.549224334672433e+18,145.18856537055836
357,2019-02-04 20:05:34.672433,1.549310734672433e+18,145.22049860743624
358,2019-02-05 20:05:34.672433,1.549397134672433e+18,145.25243184431412
359,2019-02-06 20:05:34.672433,1.549483534672433e+18,145.284365081192
360,2019-02-07 20:05:34.672433,1.549569934672433e+18,145.31629831806987
361,2019-02-08 20:05:34.672433,1.549656334672433e+18,145.34823155494774
362,2019-02-09 20:05:34.672433,1.549742734672433e+18,145.38016479182562
363,2019-02-10 20:05:34.672433,1.549829134672433e+18,145.4120980287035
364,2019-02-11 20:05:34.672433,1.549915534672433e+18,145.4440312655815
365,2019-02-12 20:05:34.672433,1.550001934672433e+18,145.47596450245936
366,2019-02-13 20:05:34.672433,1.550088334672433e+18,145.50789773933724
367,2019-02-14 20:05:34.672433,1.550174734672433e+18,145.53983097621511
368,2019-02-15 20:05:34.672433,1.550261134672433e+18,145.571764213093
369,2019-02-16 20:05:34.672433,1.550347534672433e+18,145.60369744997087
370,2019-02-17 20:05:34.672433,1.550433934672433e+18,145.63563068684874
371,2019-02-18 20:05:34.672433,1.550520334672433e+18,145.66756392372662
372,2019-02-19 20:05:34.672433,1.550606734672433e+18,145.6994971606045
373,2019-02-20 20:05:34.672433,1.550693134672433e+18,145.73143039748237
374,2019-02-21 20:05:34.672433,1.550779534672433e+18,145.76336363436025
375,2019-02-22 20:05:34.672433,1.550865934672433e+18,145.79529687123812
376,2019-02-23 20:05:34.672433,1.550952334672433e+18,145.827230108116
